census_year,unit_id,hsu_id,admin_level,name_colonial,name_canonical_fr,name_canonical_ar,parent_controle_civil,is_urban_commune,pop_total,pop_tunisian_muslim,pop_tunisian_jewish,pop_french,pop_italian,pop_maltese,pop_other_european,pop_male,pop_female,num_households,centroid_lat,centroid_lon,source_ark
1921,TN_CAID_MEDJEZ_EL_BAB,HSU_MEDJEZ_EL_BAB,caidat,Caïdat de Medjez el-Bab,Medjez el-Bab,مجاز الباب,Béja,0,31748,30287,159,781,456,46,19,16255,15493,6225,36.65,9.61,ark:/12148/cb32755776c
1921,TN_CAID_NEFZA,HSU_NEFZA,caidat,Caïdat de Nefza,Nefza,نفزة,Béja,0,25976,25630,26,192,112,11,5,13300,12676,5093,36.95,9.07,ark:/12148/cb32755776c
1921,TN_COM_BEJA,HSU_BEJA,commune,Commune de Béja,Béja Ville,مدينة باجة,Béja,1,11545,8580,693,1250,909,80,33,5911,5634,2264,36.7256,9.1817,ark:/12148/cb32755776c
1921,TN_COM_MEDJEZ_EL_BAB,HSU_MEDJEZ_EL_BAB,commune,Commune de Medjez el-Bab,Medjez el-Bab,مجاز الباب,Béja,1,4329,3091,173,586,426,37,16,2216,2113,849,36.65,9.61,ark:/12148/cb32755776c
1921,TN_COM_TESTOUR,HSU_MEDJEZ_EL_BAB,commune,Commune de Testour,Testour,تستور,Béja,1,4329,3958,87,142,128,10,4,2216,2113,849,36.5528,9.4444,ark:/12148/cb32755776c
1921,TN_CAID_SOUK_EL_ARBA,HSU_SOUK_EL_ARBA,caidat,Caïdat de Souk el-Arba,Jendouba,جندوبة,Souk el-Arba,0,46179,44858,185,704,364,48,20,23644,22535,9055,36.5,8.78,ark:/12148/cb32755776c
1921,TN_CAID_SOUK_EL_KHEMIS,HSU_SOUK_EL_KHEMIS,caidat,Caïdat de Souk el-Khemis,Boussalem,بوسالم,Souk el-Arba,0,36078,35118,72,577,266,31,14,18472,17606,7074,36.6111,8.9694,ark:/12148/cb32755776c
1921,TN_CAID_AIN_DRAHAM,HSU_AIN_DRAHAM,caidat,Caïdat d'Aïn Draham,Aïn Draham,عين دراهم,Souk el-Arba,0,23090,22688,23,265,95,13,6,11822,11268,4527,36.78,8.69,ark:/12148/cb32755776c
1921,TN_CAID_TABARKA,HSU_TABARKA,caidat,Caïdat de Tabarka,Tabarka,طبرقة,Souk el-Arba,0,20203,19666,40,273,199,17,8,10344,9859,3961,36.9544,8.7581,ark:/12148/cb32755776c
1921,TN_CAID_GHARDIMAOU,HSU_GHARDIMAOU,caidat,Caïdat de Ghardimaou,Ghardimaou,غار الدماء,Souk el-Arba,0,25976,25498,52,247,162,12,5,13300,12676,5093,36.45,8.44,ark:/12148/cb32755776c
1921,TN_COM_SOUK_EL_ARBA,HSU_SOUK_EL_ARBA,commune,Commune de Souk el-Arba,Jendouba Ville,مدينة جندوبة,Souk el-Arba,1,5772,4216,231,768,504,37,16,2955,2817,1132,36.5011,8.7803,ark:/12148/cb32755776c
1921,TN_COM_TABARKA,HSU_TABARKA,commune,Commune de Tabarka,Tabarka,طبرقة,Souk el-Arba,1,2886,1900,87,467,378,38,16,1478,1408,566,36.9544,8.7581,ark:/12148/cb32755776c
1921,TN_COM_AIN_DRAHAM,HSU_AIN_DRAHAM,commune,Commune d'Aïn Draham,Aïn Draham,عين دراهم,Souk el-Arba,1,2886,2000,58,563,232,23,10,1478,1408,566,36.78,8.69,ark:/12148/cb32755776c
1921,TN_CAID_LE_KEF,HSU_LE_KEF,caidat,Caïdat du Kef,Le Kef,الكاف,Le Kef,0,43293,42410,173,426,248,25,11,22166,21127,8489,36.17,8.7,ark:/12148/cb32755776c
1921,TN_CAID_DAHMANI,HSU_DAHMANI,caidat,Caïdat d'Ebba Ksour,Dahmani,الدهماني,Le Kef,0,34634,33855,69,391,284,25,10,17733,16901,6791,35.94,8.83,ark:/12148/cb32755776c
1921,TN_CAID_TEBOURSOUK,HSU_TEBOURSOUK,caidat,Caïdat de Téboursouk,Téboursouk,تبرسق,Le Kef,0,28862,28274,115,260,189,17,7,14777,14085,5659,36.46,9.25,ark:/12148/cb32755776c
1921,TN_CAID_SERS,HSU_SERS,caidat,Caïdat du Sers,Le Sers,السرس,Le Kef,0,25976,25498,52,256,149,15,6,13300,12676,5093,36.07,9.02,ark:/12148/cb32755776c
1921,TN_COM_LE_KEF,HSU_LE_KEF,commune,Commune du Kef,Le Kef Ville,مدينة الكاف,Le Kef,1,8659,6664,433,859,625,55,23,4433,4226,1698,36.1742,8.7047,ark:/12148/cb32755776c
1921,TN_COM_TEBOURSOUK,HSU_TEBOURSOUK,commune,Commune de Téboursouk,Téboursouk,تبرسق,Le Kef,1,4329,3667,130,266,239,19,8,2216,2113,849,36.46,9.25,ark:/12148/cb32755776c
1921,TN_CAID_GROMBALIA,HSU_CAP_BON,caidat,Caïdat de Grombalia,Grombalia,قرمبالية,Grombalia,0,36078,33531,180,899,1373,66,29,18472,17606,7074,36.6,10.5,ark:/12148/cb32755776c
1921,TN_CAID_NABEUL,HSU_NABEUL,caidat,Caïdat de Nabeul,Nabeul,نابل,Grombalia,0,40407,38403,1010,447,497,35,15,20688,19719,7923,36.45,10.73,ark:/12148/cb32755776c
1921,TN_CAID_SOLIMAN,HSU_SOLIMAN,caidat,Caïdat de Soliman,Soliman,سليمان,Grombalia,0,28862,27535,144,473,651,41,18,14777,14085,5659,36.7,10.49,ark:/12148/cb32755776c
1921,TN_CAID_MENZEL_TEMIME,HSU_MENZEL_TEMIME,caidat,Caïdat de Menzel Temime,Menzel Temime,منزل تميم,Grombalia,0,43293,42237,346,320,355,25,10,22166,21127,8489,36.78,10.99,ark:/12148/cb32755776c
1921,TN_COM_NABEUL,HSU_NABEUL,commune,Commune de Nabeul,Nabeul Ville,مدينة نابل,Grombalia,1,10102,7803,808,716,716,42,17,5172,4930,1981,36.4561,10.7375,ark:/12148/cb32755776c
1921,TN_COM_HAMMAMET,HSU_NABEUL,commune,Commune d'Hammamet,Hammamet,الحمامات,Grombalia,1,5772,5146,58,284,256,20,8,2955,2817,1132,36.4,10.6167,ark:/12148/cb32755776c
1921,TN_COM_GROMBALIA,HSU_CAP_BON,commune,Commune de Grombalia,Grombalia,قرمبالية,Grombalia,1,4329,2957,130,497,683,43,19,2216,2113,849,36.6,10.5,ark:/12148/cb32755776c
1921,TN_COM_KELIBIA,HSU_MENZEL_TEMIME,commune,Commune de Kélibia,Kélibia,قليبية,Grombalia,1,5772,5117,87,227,312,20,9,2955,2817,1132,36.8475,11.0939,ark:/12148/cb32755776c
1921,TN_COM_KORBA,HSU_MENZEL_TEMIME,commune,Commune de Korba,Korba,قربة,Grombalia,1,5772,5364,29,159,201,13,6,2955,2817,1132,36.5786,10.8586,ark:/12148/cb32755776c
1921,TN_COM_SOLIMAN,HSU_SOLIMAN,commune,Commune de Soliman,Soliman,سليمان,Grombalia,1,4329,3754,43,223,282,19,8,2216,2113,849,36.6972,10.4917,ark:/12148/cb32755776c
1921,TN_CAID_ZAGHOUAN,HSU_ZAGHOUAN,caidat,Caïdat de Zaghouan,Zaghouan,زغوان,Zaghouan,0,31748,30612,95,573,416,36,16,16255,15493,6225,36.4,10.14,ark:/12148/cb32755776c
1921,TN_COM_ZAGHOUAN,HSU_ZAGHOUAN,commune,Commune de Zaghouan,Zaghouan,زغوان,Zaghouan,1,4329,3532,87,369,298,30,13,2216,2113,849,36.4028,10.1433,ark:/12148/cb32755776c
1921,TN_CAID_SOUSSE,HSU_SOUSSE,caidat,Caïdat de Sousse,Sousse,سوسة,Sousse,0,64940,62563,779,671,831,67,29,33249,31691,12733,35.82,10.63,ark:/12148/cb32755776c
1921,TN_CAID_MONASTIR,HSU_MONASTIR,caidat,Caïdat de Monastir,Monastir,المنستير,Sousse,0,57724,56552,462,320,355,25,10,29555,28169,11318,35.778,10.8262,ark:/12148/cb32755776c
1921,TN_CAID_MAHDIA,HSU_MAHDIA,caidat,Caïdat de Mahdia,Mahdia,المهدية,Sousse,0,50509,49277,404,348,431,35,14,25861,24648,9904,35.5047,11.0622,ark:/12148/cb32755776c
1921,TN_COM_SOUSSE,HSU_SOUSSE,commune,Commune de Sousse,Sousse Ville,مدينة سوسة,Sousse,1,25976,16703,1818,3355,3578,365,157,13300,12676,5093,35.8256,10.6411,ark:/12148/cb32755776c
1921,TN_COM_MONASTIR,HSU_MONASTIR,commune,Commune de Monastir,Monastir Ville,مدينة المنستير,Sousse,1,8659,7591,216,426,383,30,13,4433,4226,1698,35.778,10.8262,ark:/12148/cb32755776c
1921,TN_COM_MAHDIA,HSU_MAHDIA,commune,Commune de Mahdia,Mahdia Ville,مدينة المهدية,Sousse,1,8659,7350,173,511,568,40,17,4433,4226,1698,35.5047,11.0622,ark:/12148/cb32755776c
1921,TN_COM_MSAKEN,HSU_SOUSSE,commune,Commune de Msaken,Msaken,مساكن,Sousse,1,14431,14004,72,142,195,12,6,7389,7042,2830,35.7333,10.5833,ark:/12148/cb32755776c
1921,TN_COM_MOKNINE,HSU_MONASTIR,commune,Commune de Moknine,Moknine,مكنين,Sousse,1,10102,9582,354,66,91,6,3,5172,4930,1981,35.6333,10.9,ark:/12148/cb32755776c
1921,TN_COM_KSAR_HELLAL,HSU_MONASTIR,commune,Commune de Ksar Hellal,Ksar Hellal,قصر هلال,Sousse,1,7216,7062,36,53,59,4,2,3695,3521,1415,35.65,10.8833,ark:/12148/cb32755776c
1921,TN_COM_KALAA_KEBIRA,HSU_SOUSSE,commune,Commune de Kalaa Kebira,Kalaa Kebira,القلعة الكبيرة,Sousse,1,8659,8500,17,57,78,5,2,4433,4226,1698,35.8667,10.5333,ark:/12148/cb32755776c
1921,TN_COM_ENFIDAVILLE,HSU_ENFIDHA,commune,Commune d'Enfidaville,Enfidha,النفيضة,Sousse,1,5772,4891,29,554,256,30,12,2955,2817,1132,36.1333,10.3833,ark:/12148/cb32755776c
1921,TN_CAID_KAIROUAN,HSU_KAIROUAN,caidat,Caïdat de Kairouan,Kairouan,القيروان,Kairouan,0,57724,57136,115,260,189,17,7,29555,28169,11318,35.67,10.09,ark:/12148/cb32755776c
1921,TN_CAID_SOUASSI,HSU_SOUASSI,caidat,Caïdat des Souassi,Souassi,السواسي,Kairouan,0,40407,40201,40,83,75,6,2,20688,19719,7923,35.35,10.55,ark:/12148/cb32755776c
1921,TN_CAID_MAKTAR,HSU_MAKTAR,caidat,Caïdat de Maktar,Maktar,مكثر,Kairouan,0,36078,35414,72,343,225,17,7,18472,17606,7074,35.85,9.2,ark:/12148/cb32755776c
1921,TN_COM_KAIROUAN,HSU_KAIROUAN,commune,Commune de Kairouan,Kairouan Ville,مدينة القيروان,Kairouan,1,17317,14920,693,937,682,60,25,8866,8451,3395,35.6781,10.0963,ark:/12148/cb32755776c
1921,TN_COM_MAKTAR,HSU_MAKTAR,commune,Commune de Maktar,Maktar,مكثر,Kairouan,1,2886,2307,58,287,208,18,8,1478,1408,566,35.85,9.2,ark:/12148/cb32755776c
1921,TN_CAID_THALA,HSU_THALA,caidat,Caïdat de Thala,Thala,تالة,Thala,0,37521,37077,75,221,129,13,6,19211,18310,7357,35.57,8.67,ark:/12148/cb32755776c
1921,TN_CAID_SBEITLA,HSU_SBEITLA,caidat,Caïdat de Sbeïtla,Sbeïtla,سبيطلة,Thala,0,31748,31325,32,235,137,14,5,16255,15493,6225,35.23,9.13,ark:/12148/cb32755776c
1921,TN_CAID_KASSERINE,HSU_KASSERINE,caidat,Caïdat de Kasserine,Kasserine,القصرين,Thala,0,25976,25737,26,128,75,7,3,13300,12676,5093,35.1667,8.8333,ark:/12148/cb32755776c
1921,TN_COM_THALA,HSU_THALA,commune,Commune de Thala,Thala,تالة,Thala,1,2886,2355,58,274,180,13,6,1478,1408,566,35.57,8.67,ark:/12148/cb32755776c
1921,TN_CAID_SFAX,HSU_SFAX,caidat,Caïdat de Sfax,Sfax,صفاقس,Sfax,0,72155,70611,361,532,592,41,18,36943,35212,14148,34.74,10.75,ark:/12148/cb32755776c
1921,TN_CAID_DJEBINIANA,HSU_DJEBINIANA,caidat,Caïdat des Djebiniana,Djebeniana,جبنيانة,Sfax,0,37521,37138,75,139,154,11,4,19211,18310,7357,35.0333,10.9,ark:/12148/cb32755776c
1921,TN_CAID_EL_DJEM,HSU_EL_DJEM,caidat,Caïdat d'El Djem,El Djem,الجم,Sfax,0,28862,28420,87,160,178,12,5,14777,14085,5659,35.3,10.7167,ark:/12148/cb32755776c
1921,TN_CAID_KERKENNAH,HSU_KERKENNAH,caidat,Caïdat des Kerkennah,Kerkennah,قرقنة,Sfax,0,11545,11486,12,19,26,2,0,5911,5634,2264,34.7333,11.2167,ark:/12148/cb32755776c
1921,TN_COM_SFAX,HSU_SFAX,commune,Commune de Sfax,Sfax Ville,مدينة صفاقس,Sfax,1,31748,21919,2540,3499,3353,306,131,16255,15493,6225,34.7406,10.7603,ark:/12148/cb32755776c
1921,TN_COM_EL_DJEM,HSU_EL_DJEM,commune,Commune d'El Djem,El Djem,الجم,Sfax,1,2886,2573,29,136,136,8,4,1478,1408,566,35.3,10.7167,ark:/12148/cb32755776c
1921,TN_CAID_GAFSA,HSU_GAFSA,caidat,Caïdat de Gafsa,Gafsa,قفصة,Gafsa,0,31748,30973,254,260,234,18,9,16255,15493,6225,34.42,8.78,ark:/12148/cb32755776c
1921,TN_CAID_TOZEUR,HSU_TOZEUR,caidat,Caïdat de Tozeur (Djérid),Tozeur,توزر,Gafsa,0,25976,25373,390,117,85,7,4,13300,12676,5093,33.9197,8.1336,ark:/12148/cb32755776c
1921,TN_CAID_SIDI_BOU_ZID,HSU_SIDI_BOU_ZID,caidat,Caïdat de Sidi Bou Zid,Sidi Bouzid,سيدي بوزيد,Gafsa,0,28862,28644,29,104,76,7,2,14777,14085,5659,35.0381,9.4858,ark:/12148/cb32755776c
1921,TN_COM_GAFSA,HSU_GAFSA,commune,Commune de Gafsa,Gafsa Ville,مدينة قفصة,Gafsa,1,8659,6775,606,665,537,54,22,4433,4226,1698,34.425,8.7842,ark:/12148/cb32755776c
1921,TN_COM_METLAOUI,HSU_GAFSA,commune,Commune de Metlaoui,Metlaoui,المتلوي,Gafsa,1,8659,6924,173,703,781,55,23,4433,4226,1698,34.3333,8.4,ark:/12148/cb32755776c
1921,TN_COM_REDEYEF,HSU_GAFSA,commune,Commune de Redeyef,Redeyef,الرديف,Gafsa,1,7216,6079,72,479,532,37,17,3695,3521,1415,34.3833,8.15,ark:/12148/cb32755776c
1921,TN_COM_TOZEUR,HSU_TOZEUR,commune,Commune de Tozeur,Tozeur Ville,مدينة توزر,Gafsa,1,7216,6454,289,260,189,17,7,3695,3521,1415,33.9197,8.1336,ark:/12148/cb32755776c
1921,TN_COM_NEFTA,HSU_TOZEUR,commune,Commune de Nefta,Nefta,نفطة,Gafsa,1,7216,6835,144,130,95,8,4,3695,3521,1415,33.8731,7.8778,ark:/12148/cb32755776c
1921,TN_CAID_GABES,HSU_GABES,caidat,Caïdat de Gabès,Gabès,قابس,Gabès,0,36078,35125,361,308,249,25,10,18472,17606,7074,33.88,10.09,ark:/12148/cb32755776c
1921,TN_CAID_DJERBA,HSU_DJERBA,caidat,Caïdat de Djerba,Djerba,جربة,Gabès,0,37521,33307,3752,208,231,16,7,19211,18310,7357,33.8075,10.8451,ark:/12148/cb32755776c
1921,TN_COM_GABES,HSU_GABES,commune,Commune de Gabès,Gabès Ville,مدينة قابس,Gabès,1,11545,8423,1039,1146,833,73,31,5911,5634,2264,33.8815,10.0982,ark:/12148/cb32755776c
1921,TN_COM_HOUMT_SOUK,HSU_DJERBA,commune,Commune de Houmt Souk,Houmt Souk,حومة السوق,Gabès,1,7216,5424,1082,341,341,20,8,3695,3521,1415,33.875,10.858,ark:/12148/cb32755776c
1921,TN_CAID_MEDENINE,HSU_MEDENINE,caidat,Caïdat de Médenine (Ouerghemma),Médenine,مدنين,Territoires du Sud,0,50509,49797,505,114,83,7,3,25861,24648,9904,33.3547,10.5053,ark:/12148/cb32755776c
1921,TN_CAID_TATAOUINE,HSU_TATAOUINE,caidat,Caïdat de Tataouine,Tataouine,تطاوين,Territoires du Sud,0,28862,28384,289,123,57,7,2,14777,14085,5659,32.9297,10.4517,ark:/12148/cb32755776c
1921,TN_CAID_KEBILI,HSU_KEBILI,caidat,Caïdat de Kébili (Nefzaoua),Kébili,قبلي,Territoires du Sud,0,21647,21450,108,53,31,3,2,11083,10564,4245,33.7044,8.9692,ark:/12148/cb32755776c
1921,TN_CAID_DOUZ,HSU_KEBILI,caidat,Caïdat de Douz,Douz,دوز,Territoires du Sud,0,17317,17272,17,17,10,1,0,8866,8451,3395,33.4667,9.0167,ark:/12148/cb32755776c
1921,TN_CAID_MATMATA,HSU_MATMATA,caidat,Caïdat de Matmata,Matmata,مطماطة,Territoires du Sud,0,14431,14381,14,22,13,1,0,7389,7042,2830,33.5431,9.9675,ark:/12148/cb32755776c
1921,TN_COM_MEDENINE,HSU_MEDENINE,commune,Commune de Médenine,Médenine,مدنين,Territoires du Sud,1,4329,3844,130,213,124,12,6,2216,2113,849,33.3547,10.5053,ark:/12148/cb32755776c
1921,TN_COM_ZARZIS,HSU_MEDENINE,commune,Commune de Zarzis,Zarzis,جرجيس,Territoires du Sud,1,8659,8044,260,178,160,12,5,4433,4226,1698,33.5042,11.1122,ark:/12148/cb32755776c
1921,TN_COM_BEN_GARDANE,HSU_MEDENINE,commune,Commune de Ben Gardane,Ben Gardane,بنقردان,Territoires du Sud,1,5772,5525,58,104,76,7,2,2955,2817,1132,33.1389,11.2167,ark:/12148/cb32755776c
1926,TN_CAID_BANLIEUE,HSU_TUNIS,caidat,Caïdat de la Banlieue de Tunis,Banlieue de Tunis,ضاحية تونس,Tunis,0,47630,41953,476,2600,2340,182,79,24387,23243,9339,36.78,10.12,ark:/12148/cb32755777q
1926,TN_COM_TUNIS,HSU_TUNIS,commune,Commune de Tunis,Tunis Ville,مدينة تونس,Tunis,1,126516,62980,15182,23210,21759,2369,1016,64776,61740,24807,36.8,10.18,ark:/12148/cb32755777q
1926,TN_COM_GOULETTE,HSU_TUNIS,commune,Commune de La Goulette,La Goulette,حلق الوادي,Tunis,1,11907,3673,1191,2113,4367,394,169,6096,5811,2335,36.8181,10.305,ark:/12148/cb32755777q
1926,TN_COM_MARSA,HSU_TUNIS,commune,Commune de La Marsa,La Marsa,المرسى,Tunis,1,8931,6452,447,1219,711,71,31,4573,4358,1751,36.8764,10.3253,ark:/12148/cb32755777q
1926,TN_COM_CARTHAGE,HSU_TUNIS,commune,Commune de Carthage,Carthage,قرطاج,Tunis,1,5954,3397,119,1585,731,85,37,3048,2906,1167,36.8528,10.3233,ark:/12148/cb32755777q
1926,TN_COM_RADES,HSU_TUNIS,commune,Commune de Radès,Radès,رادس,Tunis,1,5954,4210,119,975,569,57,24,3048,2906,1167,36.7686,10.2764,ark:/12148/cb32755777q
1926,TN_COM_HAMMAM_LIF,HSU_TUNIS,commune,Commune de Hammam-Lif,Hammam-Lif,حمام الأنف,Tunis,1,7442,4477,595,1185,1066,83,36,3810,3632,1459,36.73,10.34,ark:/12148/cb32755777q
1926,TN_COM_ARIANA,HSU_TUNIS,commune,Commune de l'Ariana,Ariana,أريانة,Tunis,1,8931,7111,357,732,658,51,22,4573,4358,1751,36.8625,10.1956,ark:/12148/cb32755777q
1926,TN_CAID_BIZERTE,HSU_BIZERTE,caidat,Caïdat de Bizerte,Bizerte,بنزرت,Bizerte,0,37211,36460,74,271,372,24,10,19052,18159,7296,37.25,9.85,ark:/12148/cb32755777q
1926,TN_CAID_MATEUR,HSU_MATEUR,caidat,Caïdat de Mateur,Mateur,ماطر,Bizerte,0,32745,31389,164,656,477,42,17,16765,15980,6421,37.04,9.665,ark:/12148/cb32755777q
1926,TN_COM_BIZERTE,HSU_BIZERTE,commune,Commune de Bizerte,Bizerte Ville,مدينة بنزرت,Bizerte,1,22326,13083,1116,4226,3413,341,147,11431,10895,4378,37.2744,9.8739,ark:/12148/cb32755777q
1926,TN_COM_MATEUR,HSU_MATEUR,commune,Commune de Mateur,Mateur,ماطر,Bizerte,1,5954,4583,179,596,536,42,18,3048,2906,1167,37.04,9.665,ark:/12148/cb32755777q
1926,TN_COM_FERRYVILLE,HSU_BIZERTE,commune,Commune de Ferryville,Menzel Bourguiba,منزل بورقيبة,Bizerte,1,13396,6192,134,3889,2828,247,106,6859,6537,2627,37.1536,9.7858,ark:/12148/cb32755777q
1926,TN_COM_GHAR_EL_MELH,HSU_BIZERTE,commune,Commune de Porto-Farina,Ghar El Melh,غار الملح,Bizerte,1,2977,2839,3,40,88,5,2,1524,1453,584,37.1689,10.1878,ark:/12148/cb32755777q
1926,TN_COM_RAS_DJEBEL,HSU_BIZERTE,commune,Commune de Ras Djebel,Ras Djebel,رأس الجبل,Bizerte,1,5954,5779,12,49,106,6,2,3048,2906,1167,37.2153,10.1206,ark:/12148/cb32755777q
1926,TN_CAID_TEBOURBA,HSU_TEBOURBA,caidat,Caïdat de Tébourba,Tébourba,طبربة,Bizerte,0,29769,27906,238,731,812,57,25,15242,14527,5837,36.83,9.84,ark:/12148/cb32755777q
1926,TN_COM_TEBOURBA,HSU_TEBOURBA,commune,Commune de Tébourba,Tébourba,طبربة,Bizerte,1,4465,3270,179,457,508,36,15,2286,2179,875,36.83,9.84,ark:/12148/cb32755777q
1926,TN_CAID_BEJA,HSU_BEJA,caidat,Caïdat de Béja,Béja,باجة,Béja,0,52095,50517,156,924,427,50,21,26673,25422,10215,36.72,9.18,ark:/12148/cb32755777q
1926,TN_CAID_MEDJEZ_EL_BAB,HSU_MEDJEZ_EL_BAB,caidat,Caïdat de Medjez el-Bab,Medjez el-Bab,مجاز الباب,Béja,0,32745,31091,164,894,522,52,22,16765,15980,6421,36.65,9.61,ark:/12148/cb32755777q
1926,TN_CAID_NEFZA,HSU_NEFZA,caidat,Caïdat de Nefza,Nefza,نفزة,Béja,0,26792,26399,27,220,128,13,5,13718,13074,5253,36.95,9.07,ark:/12148/cb32755777q
1926,TN_COM_BEJA,HSU_BEJA,commune,Commune de Béja,Béja Ville,مدينة باجة,Béja,1,11907,8593,714,1430,1040,91,39,6096,5811,2335,36.7256,9.1817,ark:/12148/cb32755777q
1926,TN_COM_MEDJEZ_EL_BAB,HSU_MEDJEZ_EL_BAB,commune,Commune de Medjez el-Bab,Medjez el-Bab,مجاز الباب,Béja,1,4465,3067,179,670,488,43,18,2286,2179,875,36.65,9.61,ark:/12148/cb32755777q
1926,TN_COM_TESTOUR,HSU_MEDJEZ_EL_BAB,commune,Commune de Testour,Testour,تستور,Béja,1,4465,4051,89,162,146,11,6,2286,2179,875,36.5528,9.4444,ark:/12148/cb32755777q
1926,TN_CAID_SOUK_EL_ARBA,HSU_SOUK_EL_ARBA,caidat,Caïdat de Souk el-Arba,Jendouba,جندوبة,Souk el-Arba,0,47630,46139,191,806,416,55,23,24387,23243,9339,36.5,8.78,ark:/12148/cb32755777q
1926,TN_CAID_SOUK_EL_KHEMIS,HSU_SOUK_EL_KHEMIS,caidat,Caïdat de Souk el-Khemis,Boussalem,بوسالم,Souk el-Arba,0,37211,36121,74,660,305,36,15,19052,18159,7296,36.6111,8.9694,ark:/12148/cb32755777q
1926,TN_CAID_AIN_DRAHAM,HSU_AIN_DRAHAM,caidat,Caïdat d'Aïn Draham,Aïn Draham,عين دراهم,Souk el-Arba,0,23815,23358,24,303,108,15,7,12193,11622,4670,36.78,8.69,ark:/12148/cb32755777q
