census_year,loc_id,locality_name_fr,locality_name_ar,hsu_id,region_macro,latitude,longitude,pop_jewish_total,pop_jewish_tunisian,pop_jewish_french,pop_jewish_italian,pop_jewish_other_foreign,source_publication
1888,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,140,136,3,0,1,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,2964,2638,59,237,30,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,159,154,3,0,2,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,408,396,8,0,4,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,665,645,13,0,7,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,348,338,7,0,3,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3137,2792,63,251,31,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,597,579,12,0,6,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,64,62,1,0,1,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,49,48,1,0,0,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1465,1421,29,0,15,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,649,630,13,0,6,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,166,161,3,0,2,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,139,135,3,0,1,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,95,92,2,0,1,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2471,2397,49,0,25,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1038,1007,21,0,10,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,824,800,16,0,8,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,309,300,6,0,3,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,269,261,5,0,3,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,348,338,7,0,3,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1888,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,87,84,2,0,1,"David Cazès, Essai sur l'histoire des Israélites de Tunisie, Paris, 1888 (ark:/12148/bpt6k58167845)"
1921,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,19226,17111,385,1538,192,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,8533,7594,171,683,85,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,1829,1774,37,0,18,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,697,676,14,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,391,379,8,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,578,560,12,0,6,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,1769,1716,35,0,18,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,153,148,3,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,247,240,5,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,119,116,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,94,91,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2254,2186,45,0,23,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,357,346,7,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,953,924,19,0,10,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,264,256,5,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,230,223,5,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,332,322,7,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,111,108,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,816,792,16,0,8,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,162,157,3,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,157,152,3,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3334,2967,67,267,33,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,179,173,4,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,459,445,9,0,5,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,748,726,15,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,391,379,8,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3530,3142,71,282,35,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,672,652,13,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,72,70,1,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,55,53,1,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1648,1599,33,0,16,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,731,709,15,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,187,181,4,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,156,151,3,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,107,104,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2780,2696,56,0,28,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1167,1132,23,0,12,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,927,899,19,0,9,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,347,337,7,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,303,294,6,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,392,380,8,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,98,95,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1926,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,21362,18371,1709,1068,214,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,9481,8154,758,474,95,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,2032,1747,163,102,20,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,775,666,62,39,8,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,435,374,35,22,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,643,554,51,32,6,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,1966,1691,157,98,20,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,170,146,14,8,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,274,235,22,14,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,132,113,11,7,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,104,90,8,5,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2504,2154,200,125,25,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,397,341,32,20,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1058,909,85,53,11,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,293,252,23,15,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,255,219,20,13,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,369,317,30,18,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,123,106,10,6,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,907,780,73,45,9,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,180,155,14,9,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,175,150,14,9,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3704,3186,296,185,37,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,198,170,16,10,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,510,438,41,26,5,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,832,715,67,42,8,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,435,374,35,22,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3922,3373,314,196,39,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
