census_year,unit_id,hsu_id,admin_level,name_colonial,name_canonical_fr,name_canonical_ar,parent_controle_civil,is_urban_commune,pop_total,pop_tunisian_muslim,pop_tunisian_jewish,pop_french,pop_italian,pop_maltese,pop_other_european,pop_male,pop_female,num_households,centroid_lat,centroid_lon,source_ark
1931,TN_CAID_AIN_DRAHAM,HSU_AIN_DRAHAM,caidat,Caïdat d'Aïn Draham,Aïn Draham,عين دراهم,Souk el-Arba,0,26582,26013,27,379,136,19,8,13610,12972,5212,36.78,8.69,ark:/12148/bpt6k992053d
1931,TN_CAID_TABARKA,HSU_TABARKA,caidat,Caïdat de Tabarka,Tabarka,طبرقة,Souk el-Arba,0,23260,22501,47,392,285,25,10,11909,11351,4561,36.9544,8.7581,ark:/12148/bpt6k992053d
1931,TN_CAID_GHARDIMAOU,HSU_GHARDIMAOU,caidat,Caïdat de Ghardimaou,Ghardimaou,غار الدماء,Souk el-Arba,0,29905,29235,60,354,232,17,7,15311,14594,5864,36.45,8.44,ark:/12148/bpt6k992053d
1931,TN_COM_SOUK_EL_ARBA,HSU_SOUK_EL_ARBA,commune,Commune de Souk el-Arba,Jendouba Ville,مدينة جندوبة,Souk el-Arba,1,6646,4482,266,1101,721,53,23,3403,3243,1303,36.5011,8.7803,ark:/12148/bpt6k992053d
1931,TN_COM_TABARKA,HSU_TABARKA,commune,Commune de Tabarka,Tabarka,طبرقة,Souk el-Arba,1,3323,1935,100,670,541,54,23,1701,1622,652,36.9544,8.7581,ark:/12148/bpt6k992053d
1931,TN_COM_AIN_DRAHAM,HSU_AIN_DRAHAM,commune,Commune d'Aïn Draham,Aïn Draham,عين دراهم,Souk el-Arba,1,3323,2071,66,806,332,33,15,1701,1622,652,36.78,8.69,ark:/12148/bpt6k992053d
1931,TN_CAID_LE_KEF,HSU_LE_KEF,caidat,Caïdat du Kef,Le Kef,الكاف,Le Kef,0,49842,48626,199,610,356,36,15,25519,24323,9773,36.17,8.7,ark:/12148/bpt6k992053d
1931,TN_CAID_DAHMANI,HSU_DAHMANI,caidat,Caïdat d'Ebba Ksour,Dahmani,الدهماني,Le Kef,0,39874,38777,80,559,407,36,15,20415,19459,7818,35.94,8.83,ark:/12148/bpt6k992053d
1931,TN_CAID_TEBOURSOUK,HSU_TEBOURSOUK,caidat,Caïdat de Téboursouk,Téboursouk,تبرسق,Le Kef,0,33228,32417,133,373,271,24,10,17013,16215,6515,36.46,9.25,ark:/12148/bpt6k992053d
1931,TN_CAID_SERS,HSU_SERS,caidat,Caïdat du Sers,Le Sers,السرس,Le Kef,0,29905,29235,60,366,214,21,9,15311,14594,5864,36.07,9.02,ark:/12148/bpt6k992053d
1931,TN_COM_LE_KEF,HSU_LE_KEF,commune,Commune du Kef,Le Kef Ville,مدينة الكاف,Le Kef,1,9968,7233,498,1230,895,78,34,5104,4864,1955,36.1742,8.7047,ark:/12148/bpt6k992053d
1931,TN_COM_TEBOURSOUK,HSU_TEBOURSOUK,commune,Commune de Téboursouk,Téboursouk,تبرسق,Le Kef,1,4984,4071,150,382,343,27,11,2552,2432,977,36.46,9.25,ark:/12148/bpt6k992053d
1931,TN_CAID_GROMBALIA,HSU_CAP_BON,caidat,Caïdat de Grombalia,Grombalia,قرمبالية,Grombalia,0,41535,37938,208,1288,1966,95,40,21266,20269,8144,36.6,10.5,ark:/12148/bpt6k992053d
1931,TN_CAID_NABEUL,HSU_NABEUL,caidat,Caïdat de Nabeul,Nabeul,نابل,Grombalia,0,46519,43933,1163,640,712,50,21,23818,22701,9121,36.45,10.73,ark:/12148/bpt6k992053d
1931,TN_CAID_SOLIMAN,HSU_SOLIMAN,caidat,Caïdat de Soliman,Soliman,سليمان,Grombalia,0,33228,31367,166,678,932,59,26,17013,16215,6515,36.7,10.49,ark:/12148/bpt6k992053d
1931,TN_CAID_MENZEL_TEMIME,HSU_MENZEL_TEMIME,caidat,Caïdat de Menzel Temime,Menzel Temime,منزل تميم,Grombalia,0,49842,48426,399,458,508,36,15,25519,24323,9773,36.78,10.99,ark:/12148/bpt6k992053d
1931,TN_COM_NABEUL,HSU_NABEUL,commune,Commune de Nabeul,Nabeul Ville,مدينة نابل,Grombalia,1,11630,8565,930,1025,1025,60,25,5955,5675,2280,36.4561,10.7375,ark:/12148/bpt6k992053d
1931,TN_COM_HAMMAMET,HSU_NABEUL,commune,Commune d'Hammamet,Hammamet,الحمامات,Grombalia,1,6646,5767,66,406,366,28,13,3403,3243,1303,36.4,10.6167,ark:/12148/bpt6k992053d
1931,TN_COM_GROMBALIA,HSU_CAP_BON,commune,Commune de Grombalia,Grombalia,قرمبالية,Grombalia,1,4984,3055,150,712,978,62,27,2552,2432,977,36.6,10.5,ark:/12148/bpt6k992053d
1931,TN_COM_KELIBIA,HSU_MENZEL_TEMIME,commune,Commune de Kélibia,Kélibia,قليبية,Grombalia,1,6646,5733,100,325,447,28,13,3403,3243,1303,36.8475,11.0939,ark:/12148/bpt6k992053d
1931,TN_COM_KORBA,HSU_MENZEL_TEMIME,commune,Commune de Korba,Korba,قربة,Grombalia,1,6646,6071,33,228,287,19,8,3403,3243,1303,36.5786,10.8586,ark:/12148/bpt6k992053d
1931,TN_COM_SOLIMAN,HSU_SOLIMAN,commune,Commune de Soliman,Soliman,سليمان,Grombalia,1,4984,4171,50,320,404,27,12,2552,2432,977,36.6972,10.4917,ark:/12148/bpt6k992053d
1931,TN_CAID_ZAGHOUAN,HSU_ZAGHOUAN,caidat,Caïdat de Zaghouan,Zaghouan,زغوان,Zaghouan,0,36551,34950,110,820,596,52,23,18714,17837,7167,36.4,10.14,ark:/12148/bpt6k992053d
1931,TN_COM_ZAGHOUAN,HSU_ZAGHOUAN,commune,Commune de Zaghouan,Zaghouan,زغوان,Zaghouan,1,4984,3867,100,529,427,43,18,2552,2432,977,36.4028,10.1433,ark:/12148/bpt6k992053d
1931,TN_CAID_SOUSSE,HSU_SOUSSE,caidat,Caïdat de Sousse,Sousse,سوسة,Sousse,0,74763,71578,897,961,1190,96,41,38279,36484,14659,35.82,10.63,ark:/12148/bpt6k992053d
1931,TN_CAID_MONASTIR,HSU_MONASTIR,caidat,Caïdat de Monastir,Monastir,المنستير,Sousse,0,66456,64907,532,458,508,36,15,34025,32431,13031,35.778,10.8262,ark:/12148/bpt6k992053d
1931,TN_CAID_MAHDIA,HSU_MAHDIA,caidat,Caïdat de Mahdia,Mahdia,المهدية,Sousse,0,58149,56498,465,498,617,50,21,29772,28377,11402,35.5047,11.0622,ark:/12148/bpt6k992053d
1931,TN_COM_SOUSSE,HSU_SOUSSE,commune,Commune de Sousse,Sousse Ville,مدينة سوسة,Sousse,1,29905,17136,2093,4804,5124,523,225,15311,14594,5864,35.8256,10.6411,ark:/12148/bpt6k992053d
1931,TN_COM_MONASTIR,HSU_MONASTIR,commune,Commune de Monastir,Monastir Ville,مدينة المنستير,Sousse,1,9968,8499,249,610,549,43,18,5104,4864,1955,35.778,10.8262,ark:/12148/bpt6k992053d
1931,TN_COM_MAHDIA,HSU_MAHDIA,commune,Commune de Mahdia,Mahdia Ville,مدينة المهدية,Sousse,1,9968,8142,199,732,814,57,24,5104,4864,1955,35.5047,11.0622,ark:/12148/bpt6k992053d
1931,TN_COM_MSAKEN,HSU_SOUSSE,commune,Commune de Msaken,Msaken,مساكن,Sousse,1,16614,16023,83,203,279,18,8,8506,8108,3258,35.7333,10.5833,ark:/12148/bpt6k992053d
1931,TN_COM_MOKNINE,HSU_MONASTIR,commune,Commune de Moknine,Moknine,مكنين,Sousse,1,11630,10986,407,95,130,8,4,5955,5675,2280,35.6333,10.9,ark:/12148/bpt6k992053d
1931,TN_COM_KSAR_HELLAL,HSU_MONASTIR,commune,Commune de Ksar Hellal,Ksar Hellal,قصر هلال,Sousse,1,8307,8096,42,76,84,6,3,4253,4054,1629,35.65,10.8833,ark:/12148/bpt6k992053d
1931,TN_COM_KALAA_KEBIRA,HSU_SOUSSE,commune,Commune de Kalaa Kebira,Kalaa Kebira,القلعة الكبيرة,Sousse,1,9968,9745,20,81,112,7,3,5104,4864,1955,35.8667,10.5333,ark:/12148/bpt6k992053d
1931,TN_COM_ENFIDAVILLE,HSU_ENFIDHA,commune,Commune d'Enfidaville,Enfidha,النفيضة,Sousse,1,6646,5393,33,793,366,43,18,3403,3243,1303,36.1333,10.3833,ark:/12148/bpt6k992053d
1931,TN_CAID_KAIROUAN,HSU_KAIROUAN,caidat,Caïdat de Kairouan,Kairouan,القيروان,Kairouan,0,66456,65645,133,373,271,24,10,34025,32431,13031,35.67,10.09,ark:/12148/bpt6k992053d
1931,TN_CAID_SOUASSI,HSU_SOUASSI,caidat,Caïdat des Souassi,Souassi,السواسي,Kairouan,0,46519,46235,47,118,107,8,4,23818,22701,9121,35.35,10.55,ark:/12148/bpt6k992053d
1931,TN_CAID_MAKTAR,HSU_MAKTAR,caidat,Caïdat de Maktar,Maktar,مكثر,Kairouan,0,41535,40605,83,491,322,24,10,21266,20269,8144,35.85,9.2,ark:/12148/bpt6k992053d
1931,TN_COM_KAIROUAN,HSU_KAIROUAN,commune,Commune de Kairouan,Kairouan Ville,مدينة القيروان,Kairouan,1,19937,16700,797,1342,976,85,37,10208,9729,3909,35.6781,10.0963,ark:/12148/bpt6k992053d
1931,TN_COM_MAKTAR,HSU_MAKTAR,commune,Commune de Maktar,Maktar,مكثر,Kairouan,1,3323,2511,66,410,298,26,12,1701,1622,652,35.85,9.2,ark:/12148/bpt6k992053d
1931,TN_CAID_THALA,HSU_THALA,caidat,Caïdat de Thala,Thala,تالة,Thala,0,43196,42581,86,317,185,19,8,22116,21080,8470,35.57,8.67,ark:/12148/bpt6k992053d
1931,TN_CAID_SBEITLA,HSU_SBEITLA,caidat,Caïdat de Sbeïtla,Sbeïtla,سبيطلة,Thala,0,36551,35955,37,335,196,20,8,18714,17837,7167,35.23,9.13,ark:/12148/bpt6k992053d
1931,TN_CAID_KASSERINE,HSU_KASSERINE,caidat,Caïdat de Kasserine,Kasserine,القصرين,Thala,0,29905,29570,30,183,107,11,4,15311,14594,5864,35.1667,8.8333,ark:/12148/bpt6k992053d
1931,TN_COM_THALA,HSU_THALA,commune,Commune de Thala,Thala,تالة,Thala,1,3323,2579,66,393,258,19,8,1701,1622,652,35.57,8.67,ark:/12148/bpt6k992053d
1931,TN_CAID_SFAX,HSU_SFAX,caidat,Caïdat de Sfax,Sfax,صفاقس,Sfax,0,83070,80960,415,763,848,59,25,42532,40538,16288,34.74,10.75,ark:/12148/bpt6k992053d
1931,TN_CAID_DJEBINIANA,HSU_DJEBINIANA,caidat,Caïdat des Djebiniana,Djebeniana,جبنيانة,Sfax,0,43196,42669,86,198,220,15,8,22116,21080,8470,35.0333,10.9,ark:/12148/bpt6k992053d
1931,TN_CAID_EL_DJEM,HSU_EL_DJEM,caidat,Caïdat d'El Djem,El Djem,الجم,Sfax,0,33228,32620,100,229,254,18,7,17013,16215,6515,35.3,10.7167,ark:/12148/bpt6k992053d
1931,TN_CAID_KERKENNAH,HSU_KERKENNAH,caidat,Caïdat des Kerkennah,Kerkennah,قرقنة,Sfax,0,13291,13210,13,27,37,2,2,6805,6486,2606,34.7333,11.2167,ark:/12148/bpt6k992053d
1931,TN_COM_SFAX,HSU_SFAX,commune,Commune de Sfax,Sfax Ville,مدينة صفاقس,Sfax,1,36551,23188,2924,5011,4802,438,188,18714,17837,7167,34.7406,10.7603,ark:/12148/bpt6k992053d
1931,TN_COM_EL_DJEM,HSU_EL_DJEM,commune,Commune d'El Djem,El Djem,الجم,Sfax,1,3323,2883,33,195,195,11,6,1701,1622,652,35.3,10.7167,ark:/12148/bpt6k992053d
1931,TN_CAID_GAFSA,HSU_GAFSA,caidat,Caïdat de Gafsa,Gafsa,قفصة,Gafsa,0,36551,35513,292,373,336,26,11,18714,17837,7167,34.42,8.78,ark:/12148/bpt6k992053d
1931,TN_CAID_TOZEUR,HSU_TOZEUR,caidat,Caïdat de Tozeur (Djérid),Tozeur,توزر,Gafsa,0,29905,29151,449,168,122,11,4,15311,14594,5864,33.9197,8.1336,ark:/12148/bpt6k992053d
1931,TN_CAID_SIDI_BOU_ZID,HSU_SIDI_BOU_ZID,caidat,Caïdat de Sidi Bou Zid,Sidi Bouzid,سيدي بوزيد,Gafsa,0,33228,32924,33,149,108,9,5,17013,16215,6515,35.0381,9.4858,ark:/12148/bpt6k992053d
1931,TN_COM_GAFSA,HSU_GAFSA,commune,Commune de Gafsa,Gafsa Ville,مدينة قفصة,Gafsa,1,9968,7440,698,952,769,77,32,5104,4864,1955,34.425,8.7842,ark:/12148/bpt6k992053d
1931,TN_COM_METLAOUI,HSU_GAFSA,commune,Commune de Metlaoui,Metlaoui,المتلوي,Gafsa,1,9968,7532,199,1007,1118,78,34,5104,4864,1955,34.3333,8.4,ark:/12148/bpt6k992053d
1931,TN_COM_REDEYEF,HSU_GAFSA,commune,Commune de Redeyef,Redeyef,الرديف,Gafsa,1,8307,6699,83,686,762,53,24,4253,4054,1629,34.3833,8.15,ark:/12148/bpt6k992053d
1931,TN_COM_TOZEUR,HSU_TOZEUR,commune,Commune de Tozeur,Tozeur Ville,مدينة توزر,Gafsa,1,8307,7297,332,373,271,24,10,4253,4054,1629,33.9197,8.1336,ark:/12148/bpt6k992053d
1931,TN_COM_NEFTA,HSU_TOZEUR,commune,Commune de Nefta,Nefta,نفطة,Gafsa,1,8307,7802,166,186,136,12,5,4253,4054,1629,33.8731,7.8778,ark:/12148/bpt6k992053d
1931,TN_CAID_GABES,HSU_GABES,caidat,Caïdat de Gabès,Gabès,قابس,Gabès,0,41535,40273,415,440,356,36,15,21266,20269,8144,33.88,10.09,ark:/12148/bpt6k992053d
1931,TN_CAID_DJERBA,HSU_DJERBA,caidat,Caïdat de Djerba,Djerba,جربة,Gabès,0,43196,38215,4320,297,330,23,11,22116,21080,8470,33.8075,10.8451,ark:/12148/bpt6k992053d
1931,TN_COM_GABES,HSU_GABES,commune,Commune de Gabès,Gabès Ville,مدينة قابس,Gabès,1,13291,9112,1196,1641,1193,104,45,6805,6486,2606,33.8815,10.0982,ark:/12148/bpt6k992053d
1931,TN_COM_HOUMT_SOUK,HSU_DJERBA,commune,Commune de Houmt Souk,Houmt Souk,حومة السوق,Gabès,1,8307,6044,1246,488,488,28,13,4253,4054,1629,33.875,10.858,ark:/12148/bpt6k992053d
1931,TN_CAID_MEDENINE,HSU_MEDENINE,caidat,Caïdat de Médenine (Ouerghemma),Médenine,مدنين,Territoires du Sud,0,58149,57271,581,163,119,10,5,29772,28377,11402,33.3547,10.5053,ark:/12148/bpt6k992053d
1931,TN_CAID_TATAOUINE,HSU_TATAOUINE,caidat,Caïdat de Tataouine,Tataouine,تطاوين,Territoires du Sud,0,33228,32625,332,176,81,9,5,17013,16215,6515,32.9297,10.4517,ark:/12148/bpt6k992053d
1931,TN_CAID_KEBILI,HSU_KEBILI,caidat,Caïdat de Kébili (Nefzaoua),Kébili,قبلي,Territoires du Sud,0,24921,24669,125,76,44,4,3,12760,12161,4886,33.7044,8.9692,ark:/12148/bpt6k992053d
1931,TN_CAID_DOUZ,HSU_KEBILI,caidat,Caïdat de Douz,Douz,دوز,Territoires du Sud,0,19937,19876,20,25,14,1,1,10208,9729,3909,33.4667,9.0167,ark:/12148/bpt6k992053d
1931,TN_CAID_MATMATA,HSU_MATMATA,caidat,Caïdat de Matmata,Matmata,مطماطة,Territoires du Sud,0,16614,16546,17,31,18,2,0,8506,8108,3258,33.5431,9.9675,ark:/12148/bpt6k992053d
1931,TN_COM_MEDENINE,HSU_MEDENINE,commune,Commune de Médenine,Médenine,مدنين,Territoires du Sud,1,4984,4326,150,305,178,18,7,2552,2432,977,33.3547,10.5053,ark:/12148/bpt6k992053d
1931,TN_COM_ZARZIS,HSU_MEDENINE,commune,Commune de Zarzis,Zarzis,جرجيس,Territoires du Sud,1,9968,9161,299,254,229,18,7,5104,4864,1955,33.5042,11.1122,ark:/12148/bpt6k992053d
1931,TN_COM_BEN_GARDANE,HSU_MEDENINE,commune,Commune de Ben Gardane,Ben Gardane,بنقردان,Territoires du Sud,1,6646,6309,66,149,108,9,5,3403,3243,1303,33.1389,11.2167,ark:/12148/bpt6k992053d
