census_year,unit_id,hsu_id,admin_level,name_colonial,name_canonical_fr,name_canonical_ar,parent_controle_civil,is_urban_commune,pop_total,pop_tunisian_muslim,pop_tunisian_jewish,pop_french,pop_italian,pop_maltese,pop_other_european,pop_male,pop_female,num_households,centroid_lat,centroid_lon,source_ark
1936,TN_CAID_KERKENNAH,HSU_KERKENNAH,caidat,Caïdat des Kerkennah,Kerkennah,قرقنة,Sfax,0,14381,14285,16,32,44,3,1,7363,7018,2820,34.7333,11.2167,ark:/12148/bpt6k91056547
1936,TN_COM_SFAX,HSU_SFAX,commune,Commune de Sfax,Sfax Ville,مدينة صفاقس,Sfax,1,39547,23776,3480,5900,5654,516,221,20248,19299,7754,34.7406,10.7603,ark:/12148/bpt6k91056547
1936,TN_COM_EL_DJEM,HSU_EL_DJEM,commune,Commune d'El Djem,El Djem,الجم,Sfax,1,3595,3076,40,230,230,13,6,1841,1754,705,35.3,10.7167,ark:/12148/bpt6k91056547
1936,TN_CAID_GAFSA,HSU_GAFSA,caidat,Caïdat de Gafsa,Gafsa,قفصة,Gafsa,0,39547,38321,348,439,395,31,13,20248,19299,7754,34.42,8.78,ark:/12148/bpt6k91056547
1936,TN_CAID_TOZEUR,HSU_TOZEUR,caidat,Caïdat de Tozeur (Djérid),Tozeur,توزر,Gafsa,0,32357,31464,534,197,144,13,5,16567,15790,6345,33.9197,8.1336,ark:/12148/bpt6k91056547
1936,TN_CAID_SIDI_BOU_ZID,HSU_SIDI_BOU_ZID,caidat,Caïdat de Sidi Bou Zid,Sidi Bouzid,سيدي بوزيد,Gafsa,0,35952,35593,40,175,128,11,5,18407,17545,7049,35.0381,9.4858,ark:/12148/bpt6k91056547
1936,TN_COM_GAFSA,HSU_GAFSA,commune,Commune de Gafsa,Gafsa Ville,مدينة قفصة,Gafsa,1,10786,7800,831,1121,905,91,38,5522,5264,2115,34.425,8.7842,ark:/12148/bpt6k91056547
1936,TN_COM_METLAOUI,HSU_GAFSA,commune,Commune de Metlaoui,Metlaoui,المتلوي,Gafsa,1,10786,7915,237,1185,1317,92,40,5522,5264,2115,34.3333,8.4,ark:/12148/bpt6k91056547
1936,TN_COM_REDEYEF,HSU_GAFSA,commune,Commune de Redeyef,Redeyef,الرديف,Gafsa,1,8988,7093,99,808,898,63,27,4602,4386,1762,34.3833,8.15,ark:/12148/bpt6k91056547
1936,TN_COM_TOZEUR,HSU_TOZEUR,commune,Commune de Tozeur,Tozeur Ville,مدينة توزر,Gafsa,1,8988,7795,395,439,319,28,12,4602,4386,1762,33.9197,8.1336,ark:/12148/bpt6k91056547
1936,TN_COM_NEFTA,HSU_TOZEUR,commune,Commune de Nefta,Nefta,نفطة,Gafsa,1,8988,8391,198,219,160,14,6,4602,4386,1762,33.8731,7.8778,ark:/12148/bpt6k91056547
1936,TN_CAID_GABES,HSU_GABES,caidat,Caïdat de Gabès,Gabès,قابس,Gabès,0,44940,43448,494,519,419,42,18,23009,21931,8812,33.88,10.09,ark:/12148/bpt6k91056547
1936,TN_CAID_DJERBA,HSU_DJERBA,caidat,Caïdat de Djerba,Djerba,جربة,Gabès,0,46738,40819,5141,350,389,27,12,23930,22808,9164,33.8075,10.8451,ark:/12148/bpt6k91056547
1936,TN_COM_GABES,HSU_GABES,commune,Commune de Gabès,Gabès Ville,مدينة قابس,Gabès,1,14381,9445,1424,1932,1405,123,52,7363,7018,2820,33.8815,10.0982,ark:/12148/bpt6k91056547
1936,TN_COM_HOUMT_SOUK,HSU_DJERBA,commune,Commune de Houmt Souk,Houmt Souk,حومة السوق,Gabès,1,8988,6308,1483,575,575,34,13,4602,4386,1762,33.875,10.858,ark:/12148/bpt6k91056547
1936,TN_CAID_MEDENINE,HSU_MEDENINE,caidat,Caïdat de Médenine (Ouerghemma),Médenine,مدنين,Territoires du Sud,0,62916,61875,692,192,140,12,5,32213,30703,12336,33.3547,10.5053,ark:/12148/bpt6k91056547
1936,TN_CAID_TATAOUINE,HSU_TATAOUINE,caidat,Caïdat de Tataouine,Tataouine,تطاوين,Territoires du Sud,0,35952,35238,395,207,96,11,5,18407,17545,7049,32.9297,10.4517,ark:/12148/bpt6k91056547
1936,TN_CAID_KEBILI,HSU_KEBILI,caidat,Caïdat de Kébili (Nefzaoua),Kébili,قبلي,Territoires du Sud,0,26964,26666,148,90,52,5,3,13806,13158,5287,33.7044,8.9692,ark:/12148/bpt6k91056547
1936,TN_CAID_DOUZ,HSU_KEBILI,caidat,Caïdat de Douz,Douz,دوز,Territoires du Sud,0,21571,21499,24,29,17,2,0,11044,10527,4230,33.4667,9.0167,ark:/12148/bpt6k91056547
1936,TN_CAID_MATMATA,HSU_MATMATA,caidat,Caïdat de Matmata,Matmata,مطماطة,Territoires du Sud,0,17976,17896,20,36,21,2,1,9204,8772,3525,33.5431,9.9675,ark:/12148/bpt6k91056547
1936,TN_COM_MEDENINE,HSU_MEDENINE,commune,Commune de Médenine,Médenine,مدنين,Territoires du Sud,1,5393,4616,178,359,210,21,9,2761,2632,1057,33.3547,10.5053,ark:/12148/bpt6k91056547
1936,TN_COM_ZARZIS,HSU_MEDENINE,commune,Commune de Zarzis,Zarzis,جرجيس,Territoires du Sud,1,10786,9831,356,300,270,21,8,5522,5264,2115,33.5042,11.1122,ark:/12148/bpt6k91056547
1936,TN_COM_BEN_GARDANE,HSU_MEDENINE,commune,Commune de Ben Gardane,Ben Gardane,بنقردان,Territoires du Sud,1,7190,6792,79,175,128,11,5,3681,3509,1410,33.1389,11.2167,ark:/12148/bpt6k91056547
